,Unnamed: 0,Make,Model,Vehicle_Type,Engine_Capacity,Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),vehicle_age,Distance_Driven_Last_Month,Fuel_Consumed_Last_Month,CO2 Emissions(g/km)
4042,4042,MERCEDES-BENZ,AMG C 63 COUPE,1,4.0,8,1,1,13.8,10.1,12.1,23,5,1100.0,133.1,285
4043,4043,MERCEDES-BENZ,AMG C 63 S,1,4.0,8,1,1,13.4,9.6,11.7,24,4,1100.0,128.7,273
4044,4044,MERCEDES-BENZ,AMG C 63 S CABRIOLET,1,4.0,8,1,1,14.0,10.1,12.2,23,5,1100.0,134.2,291
4045,4045,MERCEDES-BENZ,AMG C 63 S COUPE,1,4.0,8,1,1,13.8,10.1,12.1,23,5,1100.0,133.1,285
4046,4046,MERCEDES-BENZ,AMG CLA 45,1,2.0,4,1,1,10.7,7.6,9.3,30,4,900.0,83.7,221
4047,4047,MERCEDES-BENZ,AMG CLS 63 S 4MATIC,1,5.5,8,1,1,15.1,10.8,13.1,22,5,1250.0,163.75,308
4048,4048,MERCEDES-BENZ,AMG G 63,1,5.5,8,1,1,20.0,16.6,18.5,15,7,1150.0,212.75,413
4049,4049,MERCEDES-BENZ,AMG G 65,1,6.0,12,1,1,22.2,18.0,20.3,14,7,1200.0,243.6,467
4050,4050,MERCEDES-BENZ,AMG GLA 45 4MATIC,1,2.0,4,1,1,11.3,8.5,10.0,28,4,900.0,90.0,233
4051,4051,MERCEDES-BENZ,AMG GLC 43 4MATIC COUPE,1,3.0,6,1,1,17.4,11.1,14.6,19,5,1000.0,146.0,353
4052,4052,MERCEDES-BENZ,AMG GLE 43 4MATIC,1,3.0,6,1,1,13.6,10.1,12.0,24,5,1000.0,120.0,281
4053,4053,MERCEDES-BENZ,AMG GLE 43 4MATIC COUPE,1,3.0,6,1,1,13.6,10.2,12.0,24,5,1000.0,120.0,281
4054,4054,MERCEDES-BENZ,AMG GLE 63 S 4MATIC,1,5.5,8,1,1,17.3,13.5,15.6,18,6,1150.0,179.4,363
4055,4055,MERCEDES-BENZ,AMG GLE 63 S 4MATIC COUPE,1,5.5,8,1,1,17.2,12.8,15.2,19,6,1150.0,174.8,363
4056,4056,MERCEDES-BENZ,AMG GLS 63,1,5.5,8,1,1,18.2,14.0,16.3,17,6,1150.0,187.45,369
4057,4057,MERCEDES-BENZ,AMG GT COUPE,1,4.0,8,1,1,14.5,10.8,12.8,22,5,1100.0,140.8,303
4058,4058,MERCEDES-BENZ,AMG GT S COUPE,1,4.0,8,1,1,14.5,10.8,12.8,22,5,1100.0,140.8,303
4059,4059,MERCEDES-BENZ,AMG S 63 4MATIC,1,5.5,8,1,1,15.7,10.1,13.2,21,5,1250.0,165.0,313
4060,4060,MERCEDES-BENZ,AMG S 63 CABRIOLET,1,5.5,8,1,1,16.4,10.6,13.8,20,5,1250.0,172.5,322
4061,4061,MERCEDES-BENZ,AMG S 63 COUPE,1,5.5,8,1,1,15.3,10.2,13.0,22,5,1250.0,162.5,305
4062,4062,MERCEDES-BENZ,AMG S 65,1,6.0,12,1,1,17.6,10.9,14.6,19,5,1300.0,189.8,349
4063,4063,MERCEDES-BENZ,AMG S 65 CABRIOLET,1,6.0,12,1,1,17.1,11.0,14.3,20,5,1300.0,185.9,348
4064,4064,MERCEDES-BENZ,AMG S 65 COUPE,1,6.0,12,1,1,18.7,11.6,15.5,18,5,1300.0,201.5,365
4065,4065,MERCEDES-BENZ,AMG SL 63,1,5.5,8,1,1,14.7,9.5,12.4,23,5,1250.0,155.0,298
4066,4066,MERCEDES-BENZ,AMG SL 65,1,6.0,12,1,1,17.6,10.8,14.5,19,5,1300.0,188.5,340
4067,4067,MERCEDES-BENZ,AMG SLC 43,1,3.0,6,1,1,11.6,8.2,10.1,28,4,1000.0,101.0,234
4068,4068,MERCEDES-BENZ,B 250,1,2.0,4,1,1,9.7,6.6,8.3,34,4,900.0,74.7,179
4069,4069,MERCEDES-BENZ,C 300 4MATIC,1,2.0,4,1,1,10.1,7.8,9.0,31,4,900.0,81.0,212
4070,4070,MERCEDES-BENZ,C 300 4MATIC CABRIOLET,1,2.0,4,1,1,10.8,8.0,9.5,30,4,900.0,85.5,222
4071,4071,MERCEDES-BENZ,C 300 4MATIC COUPE,1,2.0,4,1,1,10.4,8.0,9.3,30,4,900.0,83.7,218
4072,4072,MERCEDES-BENZ,CLA 250,1,2.0,4,1,1,9.6,6.4,8.1,35,4,900.0,72.9,190
4073,4073,MERCEDES-BENZ,CLS 550 4MATIC,1,4.7,8,1,1,13.6,9.4,11.7,24,4,1170.0,136.89,275
4074,4074,MERCEDES-BENZ,E 300 4MATIC,1,2.0,4,1,1,10.8,8.1,9.5,30,4,900.0,85.5,246
4075,4075,MERCEDES-BENZ,E 400 4MATIC,1,3.0,6,1,1,11.8,8.6,10.4,27,4,1000.0,104.0,245
4076,4076,MERCEDES-BENZ,E 400 4MATIC WAGON,1,3.0,6,1,1,12.4,9.3,11.0,26,4,1000.0,110.0,259
4077,4077,MERCEDES-BENZ,E 400 CABRIOLET,1,3.0,6,1,1,11.5,8.1,10.0,28,4,1000.0,100.0,233
4078,4078,MERCEDES-BENZ,E 400 COUPE,1,3.0,6,1,1,11.8,8.4,10.2,28,4,1000.0,102.0,239
4079,4079,MERCEDES-BENZ,E 550 CABRIOLET,1,4.7,8,1,1,13.7,9.2,11.7,24,4,1170.0,136.89,275
4080,4080,MERCEDES-BENZ,E 550 COUPE,1,4.7,8,1,1,13.4,8.9,11.4,25,4,1170.0,133.38,268
4081,4081,MERCEDES-BENZ,G 550,1,4.0,8,1,1,19.0,16.6,17.9,16,6,1000.0,179.0,401
4082,4082,MERCEDES-BENZ,GLA 250 4MATIC,1,2.0,4,1,1,10.3,7.6,9.1,31,4,900.0,81.9,212
4084,4084,MERCEDES-BENZ,GLC 300 4MATIC,1,2.0,4,1,1,11.1,8.5,10.0,28,4,900.0,90.0,233
4085,4085,MERCEDES-BENZ,GLE 400 4MATIC,1,3.0,6,1,1,13.1,10.1,11.7,24,5,1000.0,117.0,276
4086,4086,MERCEDES-BENZ,GLE 550 4MATIC,1,4.7,8,1,1,15.3,11.3,13.5,21,5,1170.0,157.95,318
4087,4087,MERCEDES-BENZ,GLS 450 4MATIC,1,3.0,6,1,1,14.4,11.4,13.0,22,5,1000.0,130.0,306
4088,4088,MERCEDES-BENZ,GLS 550 4MATIC,1,4.7,8,1,1,16.7,12.9,15.0,19,5,1170.0,175.5,347
4089,4089,MERCEDES-BENZ,MAYBACH S 600,1,6.0,12,1,1,18.2,11.0,15.0,19,5,1300.0,195.0,359
4090,4090,MERCEDES-BENZ,METRIS CARGO,2,2.0,4,1,1,11.1,9.1,10.2,28,4,900.0,91.8,240
4091,4091,MERCEDES-BENZ,METRIS PASSENGER,2,2.0,4,1,1,11.5,9.3,10.5,27,4,900.0,94.5,248
4092,4092,MERCEDES-BENZ,S 400 4MATIC SWB,1,3.0,6,1,1,12.6,8.6,10.8,26,4,1000.0,108.0,253
4093,4093,MERCEDES-BENZ,S 550 4MATIC SWB,1,4.7,8,1,1,14.3,9.2,12.0,24,4,1170.0,140.4,280
4094,4094,MERCEDES-BENZ,S 550 4MATIC LWB,1,4.7,8,1,1,14.3,9.2,12.0,24,4,1170.0,140.4,280
4095,4095,MERCEDES-BENZ,S 550 4MATIC CABRIOLET,1,4.7,8,1,1,13.9,9.3,11.8,24,4,1170.0,138.06,276
4096,4096,MERCEDES-BENZ,S 550 4MATIC COUPE,1,4.7,8,1,1,14.1,9.3,11.9,24,4,1170.0,139.23,278
4097,4097,MERCEDES-BENZ,S 600,1,6.0,12,1,1,17.5,10.8,14.5,19,5,1300.0,188.5,350
4098,4098,MERCEDES-BENZ,SL 450,1,3.0,6,1,1,11.5,8.4,10.1,28,4,1000.0,101.0,237
4099,4099,MERCEDES-BENZ,SL 550,1,4.7,8,1,1,13.6,9.5,11.7,24,4,1170.0,136.89,275
4100,4100,MERCEDES-BENZ,SLC 300,1,2.0,4,1,1,9.5,7.2,8.5,33,4,900.0,76.5,200
4101,4101,MINI,COOPER 3 DOOR,1,1.5,3,1,1,8.8,6.8,7.9,36,4,850.0,67.15,184
4102,4102,MINI,COOPER 3 DOOR,1,1.5,3,2,1,8.5,6.2,7.5,38,4,850.0,63.75,175
4103,4103,MINI,COOPER 5 DOOR,1,1.5,3,1,1,8.8,6.8,7.9,36,4,850.0,67.15,184
4104,4104,MINI,COOPER 5 DOOR,1,1.5,3,2,1,8.5,6.3,7.5,38,4,850.0,63.75,175
4105,4105,MINI,COOPER CLUBMAN,1,1.5,3,1,1,9.5,7.2,8.4,34,4,850.0,71.4,197
4106,4106,MINI,COOPER CLUBMAN,1,1.5,3,2,1,9.6,7.0,8.4,34,4,850.0,71.4,197
4107,4107,MINI,COOPER CLUBMAN ALL4,1,1.5,3,1,1,10.2,7.8,9.1,31,4,850.0,77.35,213
4108,4108,MINI,COOPER CLUBMAN ALL4,1,1.5,3,2,1,10.6,7.4,9.1,31,4,850.0,77.35,214
4109,4109,MINI,COOPER CONVERTIBLE,1,1.5,3,1,1,8.8,6.8,7.9,36,4,850.0,67.15,184
4110,4110,MINI,COOPER CONVERTIBLE,1,1.5,3,2,1,8.5,6.3,7.5,38,4,850.0,63.75,175
4111,4111,MINI,COOPER COUNTRYMAN,1,1.5,3,1,1,9.5,7.2,8.4,34,4,850.0,71.4,197
4112,4112,MINI,COOPER COUNTRYMAN,1,1.5,3,2,1,9.6,7.0,8.4,34,4,850.0,71.4,197
4113,4113,MINI,COOPER COUNTRYMAN ALL4,1,1.5,3,1,1,10.3,7.9,9.2,31,4,850.0,78.19999999999999,215
4114,4114,MINI,COOPER COUNTRYMAN ALL4,1,1.5,3,2,1,10.6,7.4,9.1,31,4,850.0,77.35,214
4115,4115,MINI,COOPER S 3 DOOR,1,2.0,4,1,1,9.3,7.2,8.3,34,4,900.0,74.7,196
4116,4116,MINI,COOPER S 3 DOOR,1,2.0,4,2,1,10.2,7.3,8.9,32,4,900.0,80.1,210
4117,4117,MINI,COOPER S 5 DOOR,1,2.0,4,1,1,9.3,7.2,8.3,34,4,900.0,74.7,196
4118,4118,MINI,COOPER S 5 DOOR,1,2.0,4,2,1,10.2,7.3,8.9,32,4,900.0,80.1,210
4119,4119,MINI,COOPER S CLUBMAN,1,2.0,4,1,1,10.0,7.2,8.7,32,4,900.0,78.3,205
4120,4120,MINI,COOPER S CLUBMAN,1,2.0,4,2,1,10.8,7.7,9.4,30,4,900.0,84.6,220
4121,4121,MINI,COOPER S CLUBMAN ALL4,1,2.0,4,1,1,10.2,7.4,9.0,31,4,900.0,81.0,210
4122,4122,MINI,COOPER S CLUBMAN ALL4,1,2.0,4,2,1,11.4,7.8,9.7,29,4,900.0,87.3,227
4123,4123,MINI,COOPER S CONVERTIBLE,1,2.0,4,1,1,9.4,7.2,8.4,34,4,900.0,75.6,196
4124,4124,MINI,COOPER S CONVERTIBLE,1,2.0,4,2,1,10.2,7.3,8.9,32,4,900.0,80.1,210
4125,4125,MINI,COOPER S COUNTRYMAN  ALL4,1,2.0,4,1,1,10.5,7.4,9.1,31,4,900.0,81.9,213
4126,4126,MINI,COOPER S COUNTRYMAN  ALL4,1,2.0,4,2,1,11.3,7.7,9.7,29,4,900.0,87.3,227
4127,4127,MINI,JOHN COOPER WORKS 3 DOOR,1,2.0,4,1,1,9.3,7.2,8.3,34,4,900.0,74.7,196
4128,4128,MINI,JOHN COOPER WORKS 3 DOOR,1,2.0,4,2,1,10.2,7.3,8.9,32,4,900.0,80.1,210
4129,4129,MINI,JOHN COOPER WORKS CLUBMAN ALL4,1,2.0,4,1,1,10.2,7.4,9.0,31,4,900.0,81.0,210
4130,4130,MINI,JOHN COOPER WORKS CLUBMAN ALL4,1,2.0,4,2,1,11.4,7.8,9.7,29,4,900.0,87.3,227
4131,4131,MINI,JOHN COOPER WORKS CONVERTIBLE,1,2.0,4,1,1,9.4,7.2,8.4,34,4,900.0,75.6,196
4132,4132,MINI,JOHN COOPER WORKS CONVERTIBLE,1,2.0,4,2,1,10.8,7.7,9.4,30,4,900.0,84.6,220
4133,4133,MITSUBISHI,LANCER,1,2.0,4,1,3,8.7,6.9,7.9,36,4,700.0,55.3,183
4134,4134,MITSUBISHI,LANCER,1,2.0,4,2,3,9.7,7.1,8.5,33,4,700.0,59.5,200
4135,4135,MITSUBISHI,LANCER,1,2.4,4,1,3,9.9,7.7,8.9,32,4,740.0,65.86,206
4136,4136,MITSUBISHI,LANCER,1,2.4,4,2,3,10.5,7.8,9.3,30,4,740.0,68.82000000000001,218
4137,4137,MITSUBISHI,LANCER 4WD,1,2.4,4,1,3,10.2,7.9,9.2,31,4,740.0,68.07999999999998,212
4138,4138,MITSUBISHI,LANCER SPORTBACK,1,2.0,4,1,3,9.3,7.2,8.4,34,4,700.0,58.8,194
4139,4139,MITSUBISHI,LANCER SPORTBACK,1,2.0,4,2,3,9.9,7.3,8.7,32,4,700.0,60.89999999999999,205
4140,4140,MITSUBISHI,MIRAGE,1,1.2,3,1,3,6.4,5.5,6.0,47,4,620.0,37.2,141
4141,4141,MITSUBISHI,MIRAGE,1,1.2,3,2,3,7.1,5.8,6.5,43,4,620.0,40.3,150
4142,4142,MITSUBISHI,MIRAGE G4,1,1.2,3,1,3,6.9,5.7,6.4,44,4,620.0,39.68,149
4143,4143,MITSUBISHI,MIRAGE G4,1,1.2,3,2,3,7.2,5.9,6.6,43,4,620.0,40.92,155
4144,4144,MITSUBISHI,OUTLANDER,1,2.4,4,1,3,9.2,7.5,8.4,34,4,740.0,62.16,197
4145,4145,MITSUBISHI,OUTLANDER 4WD,1,2.4,4,1,3,9.8,8.1,9.0,31,4,740.0,66.6,211
4146,4146,MITSUBISHI,OUTLANDER 4WD,1,3.0,6,1,1,11.9,8.5,10.4,27,4,1000.0,104.0,242
4147,4147,MITSUBISHI,RVR,1,2.0,4,1,3,9.7,7.8,8.8,32,4,700.0,61.60000000000001,204
4148,4148,MITSUBISHI,RVR,1,2.0,4,2,3,10.3,8.2,9.3,30,4,700.0,65.10000000000001,216
4149,4149,MITSUBISHI,RVR 4WD,1,2.0,4,1,3,10.1,8.2,9.2,31,4,700.0,64.39999999999999,213
4150,4150,NISSAN,370Z,1,3.7,6,1,1,12.6,9.3,11.1,25,4,1070.0,118.77,261
4151,4151,NISSAN,370Z,1,3.7,6,2,1,13.3,9.3,11.5,25,4,1070.0,123.05,269
4152,4152,NISSAN,370Z ROADSTER,1,3.7,6,1,1,13.0,9.7,11.5,25,4,1070.0,123.05,270
4153,4153,NISSAN,370Z ROADSTER,1,3.7,6,2,1,13.6,9.7,11.8,24,5,1070.0,126.26,278
4154,4154,NISSAN,ALTIMA,1,2.5,4,1,3,8.8,6.0,7.5,38,4,750.0,56.25,176
4155,4155,NISSAN,ALTIMA,1,3.5,6,1,3,10.6,7.3,9.1,31,4,850.0,77.35,214
4156,4156,NISSAN,ALTIMA SR,1,2.5,4,1,3,8.8,6.5,7.8,36,4,750.0,58.5,183
4157,4157,NISSAN,ARMADA 4WD,1,5.6,8,1,3,17.5,12.9,15.4,18,6,960.0,147.84,362
4158,4158,NISSAN,FRONTIER,2,2.5,4,1,3,13.5,10.5,12.2,23,5,750.0,91.5,286
4159,4159,NISSAN,FRONTIER,2,2.5,4,2,3,12.2,10.4,11.4,25,5,750.0,85.5,268
4160,4160,NISSAN,FRONTIER,2,4.0,6,1,3,14.8,10.6,12.9,22,5,900.0,116.1,304
4161,4161,NISSAN,FRONTIER 4WD,2,4.0,6,1,3,15.8,11.5,13.8,20,5,900.0,124.2,326
4162,4162,NISSAN,FRONTIER 4WD,2,4.0,6,2,3,15.1,11.5,13.5,21,5,900.0,121.5,317
4163,4163,NISSAN,GT-R,1,3.8,6,1,1,14.5,10.7,12.8,22,5,1080.0,138.24,300
4164,4164,NISSAN,JUKE,1,1.6,4,1,1,8.5,7.5,8.0,35,4,860.0,68.8,189
4165,4165,NISSAN,JUKE,1,1.6,4,2,1,8.6,7.2,8.0,35,4,860.0,68.8,188
4166,4166,NISSAN,JUKE AWD,1,1.6,4,1,1,9.0,7.8,8.4,34,4,860.0,72.24,199
4167,4167,NISSAN,JUKE NISMO RS,1,1.6,4,2,1,9.0,7.6,8.4,34,4,860.0,72.24,197
4168,4168,NISSAN,JUKE NISMO RS AWD,1,1.6,4,1,1,9.5,8.3,8.9,32,4,860.0,76.54,209
4169,4169,NISSAN,MAXIMA,1,3.5,6,1,1,11.1,7.8,9.6,29,4,1050.0,100.8,225
4170,4170,NISSAN,MICRA,1,1.6,4,1,3,8.9,6.8,7.9,36,4,660.0,52.14,186
4171,4171,NISSAN,MICRA,1,1.6,4,2,3,8.7,6.8,7.9,36,4,660.0,52.14,185
4172,4172,NISSAN,MURANO,1,3.5,6,1,3,11.0,8.3,9.8,29,4,850.0,83.3,230
4173,4173,NISSAN,MURANO AWD,1,3.5,6,1,3,11.2,8.4,9.9,29,4,850.0,84.15,232
4174,4174,NISSAN,NV200 CARGO VAN,2,2.0,4,1,3,9.8,9.0,9.4,30,4,700.0,65.8,220
4175,4175,NISSAN,PATHFINDER,1,3.5,6,1,3,11.6,8.5,10.2,28,4,850.0,86.7,240
4176,4176,NISSAN,PATHFINDER 4WD,1,3.5,6,1,3,12.1,8.9,10.7,26,4,850.0,90.95,250
4177,4177,NISSAN,PATHFINDER 4WD PLATINUM,1,3.5,6,1,3,12.4,9.2,11.0,26,4,850.0,93.5,258
4178,4178,NISSAN,QASHQAI,1,2.0,4,1,3,8.8,7.3,8.1,35,4,700.0,56.7,191
4179,4179,NISSAN,QASHQAI,1,2.0,4,2,3,10.0,8.1,9.2,31,4,700.0,64.39999999999999,216
4180,4180,NISSAN,QASHQAI AWD,1,2.0,4,1,3,9.1,7.5,8.4,34,4,700.0,58.8,197
4181,4181,NISSAN,ROGUE,1,2.5,4,1,3,9.2,7.0,8.2,34,4,750.0,61.49999999999999,192
4182,4182,NISSAN,ROGUE AWD,1,2.5,4,1,3,9.6,7.4,8.6,33,4,750.0,64.5,203
4183,4183,NISSAN,SENTRA (Turbo),1,1.6,4,1,1,8.9,7.3,8.2,34,4,860.0,70.52,193
4184,4184,NISSAN,SENTRA (Turbo),1,1.6,4,2,1,9.1,7.3,8.3,34,4,860.0,71.38000000000001,195
4185,4185,NISSAN,SENTRA,1,1.8,4,1,3,8.1,6.3,7.3,39,4,680.0,49.64,171
4186,4186,NISSAN,SENTRA,1,1.8,4,2,3,9.0,6.8,8.0,35,4,680.0,54.4,187
4187,4187,NISSAN,SENTRA NISMO,1,1.6,4,1,1,9.4,7.8,8.7,32,4,860.0,74.82,205
4188,4188,NISSAN,SENTRA NISMO,1,1.6,4,2,1,9.5,7.6,8.7,32,4,860.0,74.82,204
4189,4189,NISSAN,TITAN,2,5.6,8,1,3,15.0,11.2,13.3,21,5,1060.0,140.98,312
4190,4190,NISSAN,TITAN 4WD,2,5.6,8,1,3,15.2,11.1,13.4,21,5,1060.0,142.04,315
4191,4191,NISSAN,TITAN 4WD PRO-4X,2,5.6,8,1,3,16.0,12.0,14.2,20,5,1060.0,150.52,333
4192,4192,NISSAN,VERSA,1,1.6,4,1,3,7.6,6.2,7.0,40,4,660.0,46.2,164
4193,4193,NISSAN,VERSA,1,1.6,4,2,3,8.6,6.6,7.7,37,4,660.0,50.82,180
4194,4194,PORSCHE,911 CARRERA,1,3.0,6,1,1,10.6,8.0,9.4,30,4,1000.0,94.0,221
4195,4195,PORSCHE,911 CARRERA,1,3.0,6,2,1,11.8,8.1,10.1,28,4,1000.0,101.0,237
4196,4196,PORSCHE,911 CARRERA CABRIOLET,1,3.0,6,1,1,10.8,8.3,9.7,29,4,1000.0,97.0,227
4197,4197,PORSCHE,911 CARRERA CABRIOLET,1,3.0,6,2,1,12.0,8.2,10.3,27,4,1000.0,103.0,241
4198,4198,PORSCHE,911 CARRERA S,1,3.0,6,1,1,10.8,8.3,9.7,29,4,1000.0,97.0,226
4199,4199,PORSCHE,911 CARRERA S,1,3.0,6,2,1,12.1,8.3,10.4,27,4,1000.0,104.0,242
4200,4200,PORSCHE,911 CARRERA S CABRIOLET,1,3.0,6,1,1,10.8,8.4,9.7,29,4,1000.0,97.0,228
4201,4201,PORSCHE,911 CARRERA S CABRIOLET,1,3.0,6,2,1,12.1,8.3,10.4,27,4,1000.0,104.0,243
4202,4202,PORSCHE,911 CARRERA 4,1,3.0,6,1,1,10.7,8.3,9.6,29,4,1000.0,96.0,225
4203,4203,PORSCHE,911 CARRERA 4,1,3.0,6,2,1,12.1,8.3,10.4,27,4,1000.0,104.0,242
4204,4204,PORSCHE,911 CARRERA 4 CABRIOLET,1,3.0,6,1,1,11.0,8.4,9.8,29,4,1000.0,98.0,230
4205,4205,PORSCHE,911 CARRERA 4 CABRIOLET,1,3.0,6,2,1,12.2,8.5,10.5,27,4,1000.0,105.0,246
4206,4206,PORSCHE,911 CARRERA 4S,1,3.0,6,1,1,11.0,8.5,9.9,29,4,1000.0,99.0,232
4207,4207,PORSCHE,911 CARRERA 4S,1,3.0,6,2,1,12.1,8.4,10.4,27,4,1000.0,104.0,243
4208,4208,PORSCHE,911 CARRERA 4S CABRIOLET,1,3.0,6,1,1,10.9,8.5,9.9,29,4,1000.0,99.0,231
4209,4209,PORSCHE,911 CARRERA 4S CABRIOLET,1,3.0,6,2,1,12.2,8.5,10.5,27,4,1000.0,105.0,246
4210,4210,PORSCHE,911 TARGA 4,1,3.0,6,1,1,10.9,8.4,9.8,29,4,1000.0,98.0,228
4211,4211,PORSCHE,911 TARGA 4,1,3.0,6,2,1,12.2,8.5,10.5,27,4,1000.0,105.0,246
4212,4212,PORSCHE,911 TARGA 4S,1,3.0,6,1,1,11.1,8.6,10.0,28,4,1000.0,100.0,233
4213,4213,PORSCHE,911 TARGA 4S,1,3.0,6,2,1,12.2,8.5,10.5,27,4,1000.0,105.0,246
4214,4214,PORSCHE,911 TURBO,1,3.8,6,1,1,12.6,9.9,11.4,25,4,1080.0,123.12,266
4215,4215,PORSCHE,911 TURBO CABRIOLET,1,3.8,6,1,1,12.6,9.9,11.4,25,4,1080.0,123.12,267
4216,4216,PORSCHE,911 TURBO S,1,3.8,6,1,1,12.6,9.9,11.4,25,4,1080.0,123.12,266
4217,4217,PORSCHE,911 TURBO S CABRIOLET,1,3.8,6,1,1,12.6,9.9,11.4,25,4,1080.0,123.12,267
4218,4218,PORSCHE,BOXSTER,1,2.0,4,1,1,10.5,8.0,9.4,30,4,900.0,84.6,219
4219,4219,PORSCHE,BOXSTER,1,2.0,4,2,1,11.0,8.3,9.8,29,4,900.0,88.2,229
4220,4220,PORSCHE,BOXSTER S,1,2.5,4,1,1,11.0,8.4,9.9,29,4,950.0,94.05,230
4221,4221,PORSCHE,BOXSTER S,1,2.5,4,2,1,12.1,9.0,10.7,26,4,950.0,101.65,249
4222,4222,PORSCHE,CAYENNE,1,3.6,6,1,1,12.9,9.7,11.5,25,4,1060.0,121.9,268
4223,4223,PORSCHE,CAYENNE PLATINUM,1,3.6,6,1,1,13.6,10.2,12.1,23,5,1060.0,128.26,281
4224,4224,PORSCHE,CAYENNE S,1,3.6,6,1,1,13.9,9.6,12.0,24,5,1060.0,127.2,281
4225,4225,PORSCHE,CAYENNE GTS,1,3.6,6,1,1,14.5,10.4,12.6,22,5,1060.0,133.56,296
4226,4226,PORSCHE,CAYENNE TURBO,1,4.8,8,1,1,16.7,11.2,14.2,20,5,1180.0,167.56,334
4227,4227,PORSCHE,CAYENNE TURBO S,1,4.8,8,1,1,16.7,11.2,14.2,20,5,1180.0,167.56,334
4228,4228,PORSCHE,CAYMAN,1,2.0,4,1,1,10.5,8.0,9.4,30,4,900.0,84.6,219
4229,4229,PORSCHE,CAYMAN,1,2.0,4,2,1,11.0,8.3,9.8,29,4,900.0,88.2,229
4230,4230,PORSCHE,CAYMAN S,1,2.5,4,1,1,11.0,8.4,9.9,29,4,950.0,94.05,230
4231,4231,PORSCHE,CAYMAN S,1,2.5,4,2,1,12.1,9.0,10.7,26,4,950.0,101.65,249
4232,4232,PORSCHE,MACAN,1,2.0,4,1,1,11.6,9.3,10.6,27,4,900.0,95.4,248
4233,4233,PORSCHE,MACAN S,1,3.0,6,1,1,13.7,10.3,12.2,23,5,1000.0,122.0,285
4234,4234,PORSCHE,MACAN GTS,1,3.0,6,1,1,13.8,10.3,12.3,23,5,1000.0,123.0,287
4235,4235,PORSCHE,MACAN TURBO,1,3.6,6,1,1,14.2,10.1,12.3,23,5,1060.0,130.38,287
4236,4236,RAM,1500 FFV,2,3.6,6,1,3,13.9,9.6,11.9,24,5,860.0,102.34,280
4238,4238,RAM,1500,2,5.7,8,1,3,17.0,12.0,14.8,19,5,1070.0,158.36,346
4239,4239,RAM,1500,2,5.7,8,1,3,15.7,11.0,13.6,21,5,1070.0,145.52,319
4240,4240,RAM,1500 ECODIESEL,2,3.0,6,1,2,11.8,8.6,10.4,27,4,800.0,83.2,278
4241,4241,RAM,1500 4X4 FFV,2,3.6,6,1,3,14.5,10.2,12.6,22,5,860.0,108.36,294
4243,4243,RAM,1500 4X4,2,5.7,8,1,3,17.5,12.7,15.4,18,6,970.0,149.38,361
4244,4244,RAM,1500 4X4,2,5.7,8,1,3,16.1,11.5,14.0,20,5,1070.0,149.8,328
4245,4245,RAM,1500 4X4 ECODIESEL,2,3.0,6,1,2,12.3,8.8,10.8,26,4,800.0,86.4,289
4246,4246,RAM,PROMASTER CITY,2,2.4,4,1,3,11.2,8.3,9.9,29,4,740.0,73.26,232
4247,4247,ROLLS-ROYCE,DAWN,1,6.6,12,1,1,20.0,12.6,16.7,17,6,1260.0,210.42,390
4248,4248,ROLLS-ROYCE,GHOST,1,6.6,12,1,1,20.0,12.6,16.7,17,6,1260.0,210.42,390
4249,4249,ROLLS-ROYCE,GHOST EWB,1,6.6,12,1,1,20.0,12.6,16.7,17,6,1260.0,210.42,390
4250,4250,ROLLS-ROYCE,PHANTOM,1,6.7,12,1,1,20.7,12.7,17.1,17,6,1270.0,217.17,400
4251,4251,ROLLS-ROYCE,PHANTOM EWB,1,6.7,12,1,1,20.7,12.7,17.1,17,6,1270.0,217.17,400
4252,4252,ROLLS-ROYCE,PHANTOM COUPE,1,6.7,12,1,1,20.7,12.7,17.1,17,6,1270.0,217.17,400
4253,4253,ROLLS-ROYCE,PHANTOM DROPHEAD COUPE,1,6.7,12,1,1,20.6,12.8,17.1,17,6,1270.0,217.17,401
4254,4254,ROLLS-ROYCE,WRAITH,1,6.6,12,1,1,19.0,12.5,16.1,18,6,1260.0,202.86,375
4255,4255,SMART,FORTWO CABRIOLET,1,0.9,3,1,1,7.0,6.3,6.7,42,4,790.0,52.93,152
4256,4256,SUBARU,BRZ,1,2.0,4,1,1,9.7,7.2,8.6,33,4,900.0,77.4,200
4257,4257,SUBARU,BRZ,1,2.0,4,2,1,11.1,8.0,9.7,29,4,900.0,87.3,228
4258,4258,SUBARU,CROSSTREK AWD,1,2.0,4,1,3,9.1,7.2,8.2,34,4,700.0,57.39999999999999,193
4259,4259,SUBARU,CROSSTREK AWD,1,2.0,4,2,3,10.3,7.8,9.2,31,4,700.0,64.39999999999999,216
4260,4260,SUBARU,FORESTER AWD,1,2.0,4,1,1,10.2,8.6,9.5,30,4,900.0,85.5,223
4261,4261,SUBARU,FORESTER AWD,1,2.5,4,1,3,9.2,7.4,8.4,34,4,750.0,63.0,196
4262,4262,SUBARU,FORESTER AWD,1,2.5,4,2,3,10.9,8.3,9.7,29,4,750.0,72.74999999999999,228
